antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"contributetotheworld, kampusswastaterbaik, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak, safeaiuniversity",0.13410534180052297,0.10310048561822936,0.1031,0.7688,7.4568,1.0,0.08927415975459681,3.879360550157298,0.9999999999999999,0.7688022284122563,0.7422255582922158,0.8844011142061281,"#contributetotheworld, #kampusswastaterbaik, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik, sustainabilityuniversity","creatingthefuture, kampusberdampak, safeaiuniversity",0.13410534180052297,0.10310048561822936,0.1031,0.7688,7.4568,1.0,0.08927415975459681,3.879360550157298,0.9999999999999999,0.7688022284122563,0.7422255582922158,0.8844011142061281,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik, #sustainabilityuniversity","#creatingthefuture, #kampusberdampak, #safeaiuniversity"
"contributetotheworld, kampusswastaterbaik, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity, kampusberdampak, safeaiuniversity",0.13410534180052297,0.10310048561822936,0.1031,0.7688,7.4568,1.0,0.08927415975459681,3.879360550157298,0.9999999999999999,0.7688022284122563,0.7422255582922158,0.8844011142061281,"#contributetotheworld, #kampusswastaterbaik, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity"
"contributetotheworld, creatingthefuture, kampusswastaterbaik, sustainabilityuniversity","kampusberdampak, safeaiuniversity",0.13410534180052297,0.10310048561822936,0.1031,0.7688,7.4568,1.0,0.08927415975459681,3.879360550157298,0.9999999999999999,0.7688022284122563,0.7422255582922158,0.8844011142061281,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik, #sustainabilityuniversity","#kampusberdampak, #safeaiuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, kampusberdampak, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #kampusberdampak, #safeaiuniversity"
"kampusberdampak, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10347403810235338,0.134478894284647,0.1035,1.0,7.4361,1.0,0.08955896387118147,inf,0.9654166666666667,0.7694444444444445,1.0,0.8847222222222222,"#kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"creatingthefuture, safeaiuniversity, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#creatingthefuture, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#entrepreneurialuniversity, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","kampusberdampak, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#kampusberdampak, #safeaiuniversity"
"kampusberdampak, safeaiuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#kampusberdampak, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"kampusberdampak, safeaiuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#kampusberdampak, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"kampusberdampak, safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, safeaiuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#entrepreneurialuniversity, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
safeaiuniversity,"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,#safeaiuniversity,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, kampusberdampak, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, kampusberdampak, sustainabilityuniversity",0.134478894284647,0.10347403810235338,0.1035,0.7694,7.4361,1.0,0.08955896387118147,3.8885463407608776,1.0,0.7694444444444445,0.7428344907407408,0.8847222222222222,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #kampusberdampak, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","kampusberdampak, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, kampusberdampak, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, kampusberdampak, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #kampusberdampak, #safeaiuniversity, #sustainabilityuniversity"
"kampusberdampak, safeaiuniversity, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"kampusberdampak, safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, kampusberdampak, sustainabilityuniversity",0.134478894284647,0.10347403810235338,0.1035,0.7694,7.4361,1.0,0.08955896387118147,3.8885463407608776,1.0,0.7694444444444445,0.7428344907407408,0.8847222222222222,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #kampusberdampak, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","kampusberdampak, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","kampusberdampak, sustainabilityuniversity",0.134478894284647,0.10347403810235338,0.1035,0.7694,7.4361,1.0,0.08955896387118147,3.8885463407608776,1.0,0.7694444444444445,0.7428344907407408,0.8847222222222222,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#kampusberdampak, #sustainabilityuniversity"
"entrepreneurialuniversity, kampusberdampak, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10347403810235338,0.134478894284647,0.1035,1.0,7.4361,1.0,0.08955896387118147,inf,0.9654166666666667,0.7694444444444445,1.0,0.8847222222222222,"#entrepreneurialuniversity, #kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik","kampusberdampak, sustainabilityuniversity",0.134478894284647,0.10347403810235338,0.1035,0.7694,7.4361,1.0,0.08955896387118147,3.8885463407608776,1.0,0.7694444444444445,0.7428344907407408,0.8847222222222222,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik","#kampusberdampak, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik","kampusberdampak, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik","#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#safeaiuniversity, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10347403810235338,0.134478894284647,0.1035,1.0,7.4361,1.0,0.08955896387118147,inf,0.9654166666666667,0.7694444444444445,1.0,0.8847222222222222,"#creatingthefuture, #kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, kampusberdampak","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10347403810235338,0.134478894284647,0.1035,1.0,7.4361,1.0,0.08955896387118147,inf,0.9654166666666667,0.7694444444444445,1.0,0.8847222222222222,"#entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #safeaiuniversity"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",safeaiuniversity,0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik",#safeaiuniversity
safeaiuniversity,"contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,#safeaiuniversity,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #safeaiuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","kampusberdampak, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#kampusberdampak, #safeaiuniversity"
"kampusberdampak, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10347403810235338,0.134478894284647,0.1035,1.0,7.4361,1.0,0.08955896387118147,inf,0.9654166666666667,0.7694444444444445,1.0,0.8847222222222222,"#kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"kampusberdampak, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#kampusberdampak, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik","safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik","#safeaiuniversity, #sustainabilityuniversity"
"safeaiuniversity, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"kampusberdampak, sustainabilityuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.10347403810235338,0.134478894284647,0.1035,1.0,7.4361,1.0,0.08955896387118147,inf,0.9654166666666667,0.7694444444444445,1.0,0.8847222222222222,"#kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"creatingthefuture, kampusberdampak, safeaiuniversity, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#creatingthefuture, #kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#safeaiuniversity, #sustainabilityuniversity"
safeaiuniversity,"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,#safeaiuniversity,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, kampusberdampak, safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",safeaiuniversity,0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik",#safeaiuniversity
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, safeaiuniversity, sustainabilityuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #safeaiuniversity, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#creatingthefuture, #kampusberdampak, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","kampusberdampak, sustainabilityuniversity",0.134478894284647,0.10347403810235338,0.1035,0.7694,7.4361,1.0,0.08955896387118147,3.8885463407608776,1.0,0.7694444444444445,0.7428344907407408,0.8847222222222222,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#kampusberdampak, #sustainabilityuniversity"
"safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"creatingthefuture, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#creatingthefuture, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, kampusberdampak",0.134478894284647,0.10347403810235338,0.1035,0.7694,7.4361,1.0,0.08955896387118147,3.8885463407608776,1.0,0.7694444444444445,0.7428344907407408,0.8847222222222222,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #kampusberdampak"
"contributetotheworld, creatingthefuture, kampusswastaterbaik",safeaiuniversity,0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik",#safeaiuniversity
"entrepreneurialuniversity, kampusberdampak, safeaiuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.10310048561822936,0.134478894284647,0.1031,1.0,7.4361,1.0,0.08923564631207972,inf,0.9650145772594753,0.7666666666666667,1.0,0.8833333333333333,"#entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik","kampusberdampak, safeaiuniversity",0.134478894284647,0.10310048561822936,0.1031,0.7667,7.4361,1.0,0.08923564631207972,3.8438550616361606,1.0,0.7666666666666667,0.7398445092322644,0.8833333333333333,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik","#kampusberdampak, #safeaiuniversity"
"creatingthefuture, kampusberdampak","contributetotheworld, kampusswastaterbaik, sustainabilityuniversity",0.1038475905864774,0.13410534180052297,0.1035,0.9964,7.43,1.0,0.08954752147159306,240.71871497945614,0.9656956945056832,0.7694444444444445,0.9958457737692503,0.8839953107152161,"#creatingthefuture, #kampusberdampak","#contributetotheworld, #kampusswastaterbaik, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik, sustainabilityuniversity",0.1038475905864774,0.13410534180052297,0.1035,0.9964,7.43,1.0,0.08954752147159306,240.71871497945614,0.9656956945056832,0.7694444444444445,0.9958457737692503,0.8839953107152161,"#creatingthefuture, #kampusberdampak","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik, sustainabilityuniversity","creatingthefuture, kampusberdampak",0.13410534180052297,0.1038475905864774,0.1035,0.7716,7.43,1.0,0.08954752147159306,3.9233989631640807,0.9994408848658902,0.7694444444444445,0.745118962055917,0.8839953107152161,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik, #sustainabilityuniversity","#creatingthefuture, #kampusberdampak"
"contributetotheworld, kampusswastaterbaik, sustainabilityuniversity","creatingthefuture, kampusberdampak",0.13410534180052297,0.1038475905864774,0.1035,0.7716,7.43,1.0,0.08954752147159306,3.9233989631640807,0.9994408848658902,0.7694444444444445,0.745118962055917,0.8839953107152161,"#contributetotheworld, #kampusswastaterbaik, #sustainabilityuniversity","#creatingthefuture, #kampusberdampak"
"entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, sustainabilityuniversity","kampusberdampak, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity"
"entrepreneurialuniversity, safeaiuniversity","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#entrepreneurialuniversity, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
safeaiuniversity,"contributetotheworld, creatingthefuture, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,#safeaiuniversity,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, sustainabilityuniversity","entrepreneurialuniversity, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#entrepreneurialuniversity, #safeaiuniversity"
"contributetotheworld, creatingthefuture, sustainabilityuniversity",safeaiuniversity,0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity",#safeaiuniversity
"contributetotheworld, creatingthefuture, sustainabilityuniversity","entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity"
"creatingthefuture, kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"kampusswastaterbaik, safeaiuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #sustainabilityuniversity"
